product_key,product_id,category,sub-category,product_name
953,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard
954,FUR-FU-10002107,Furniture,Furnishings,Eldon Pizzaz Desk Accessories
955,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets
956,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs
957,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray"
958,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal"
959,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table"
960,OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl"
961,OFF-PA-10002109,Office Supplies,Paper,Wirebound Voice Message Log Book
962,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White"
963,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925
964,OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs
965,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone
966,OFF-AR-10001022,Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters
967,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors
968,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack"
969,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack"
970,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set
971,OFF-FA-10000254,Office Supplies,Fasteners,Sterling Rubber Bands by Alliance
972,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files
973,OFF-PA-10003823,Office Supplies,Paper,Xerox 197
974,TEC-MA-10002694,Technology,Machines,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner
975,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903
976,OFF-EN-10003160,Office Supplies,Envelopes,Pastel Pink Envelopes
977,OFF-ST-10003641,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.
978,OFF-AR-10000937,Office Supplies,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set"
979,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders
980,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder
981,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917
982,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone
983,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L"
984,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack
985,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h"
986,FUR-CH-10000749,Furniture,Chairs,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms
987,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D"
988,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile)
989,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard
990,TEC-MA-10002927,Technology,Machines,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier
991,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router
992,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black"
993,FUR-BO-10001601,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish"
994,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4"""
995,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912
996,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone
997,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile)
998,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black"
999,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets
1000,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16"
1001,OFF-FA-10003021,Office Supplies,Fasteners,Staples
1002,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard
1003,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs
1004,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray"
1005,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings
1006,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page"
1007,OFF-AR-10001315,Office Supplies,Art,Newell 310
1008,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive
1009,OFF-AR-10001954,Office Supplies,Art,Newell 331
1010,TEC-PH-10001079,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone
1011,FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy"
1012,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974
1013,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table
1014,FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables
1015,OFF-EN-10003001,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers
1016,OFF-EN-10004955,Office Supplies,Envelopes,Fashion Color Clasp Envelopes
1017,OFF-AP-10002734,Office Supplies,Appliances,Holmes Harmony HEPA Air Purifier for 17 x 20 Room
1018,OFF-LA-10001317,Office Supplies,Labels,Avery 520
1019,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table
1020,OFF-LA-10000248,Office Supplies,Labels,Avery 52
1021,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips
1022,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset
1023,FUR-FU-10002379,Furniture,Furnishings,Eldon Econocleat Chair Mats for Low Pile Carpets
1024,FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp
1025,FUR-FU-10001867,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry"
1026,OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels
1027,OFF-PA-10004609,Office Supplies,Paper,Xerox 221
1028,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector
1029,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving
1030,FUR-FU-10001473,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany"
1031,OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size"
1032,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black"
1033,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893
1034,TEC-PH-10004959,Technology,Phones,Classic Ivory Antique Telephone ZL1810
1035,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper
1036,OFF-AP-10004336,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit"
1037,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair
1038,OFF-LA-10001771,Office Supplies,Labels,Avery 513
1039,TEC-PH-10004434,Technology,Phones,Cisco IP Phone 7961G VoIP phone - Dark gray
1040,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front"
1041,OFF-EN-10004007,Office Supplies,Envelopes,Park Ridge Embossed Executive Business Envelopes
1042,OFF-PA-10004470,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages"
1043,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders
1044,TEC-MA-10003246,Technology,Machines,Hewlett-Packard Deskjet D4360 Printer
1045,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders
1046,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish"
1047,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack"
1048,OFF-SU-10004115,Office Supplies,Supplies,Acme Stainless Steel Office Snips
1049,OFF-EN-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes
1050,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins"
1051,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets
1052,TEC-PH-10004875,Technology,Phones,PNY Rapid USB Car Charger - Black
1053,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal
1054,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8"""
1055,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy"
1056,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4
1057,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories
1058,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone
1059,OFF-AR-10001149,Office Supplies,Art,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink"
1060,OFF-PA-10000130,Office Supplies,Paper,Xerox 199
1061,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright)
1062,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers
1063,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets
1064,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair
1065,OFF-LA-10002043,Office Supplies,Labels,Avery 489
1066,FUR-BO-10000330,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish"
1067,TEC-AC-10003447,Technology,Accessories,Micropad Numeric Keypads
1068,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive
1069,OFF-AR-10000940,Office Supplies,Art,Newell 343
1070,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone
1071,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils
1072,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone
1073,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2"""
1074,OFF-LA-10003498,Office Supplies,Labels,Avery 475
1075,OFF-PA-10004947,Office Supplies,Paper,Easy-staple paper
1076,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors"
1077,OFF-PA-10003625,Office Supplies,Paper,Xerox 1979
1078,OFF-PA-10000141,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9"""
1079,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885
1080,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables
1081,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats
1082,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays
1083,OFF-PA-10001752,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright)
1084,OFF-EN-10002621,Office Supplies,Envelopes,Staple envelope
1085,FUR-FU-10002045,Furniture,Furnishings,"Executive Impressions 14"""
1086,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame
1087,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables
1088,FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases
1089,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart
1090,OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown"
1091,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips
1092,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige"
1093,TEC-PH-10001750,Technology,Phones,Samsung Rugby III
1094,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone
1095,OFF-AR-10004707,Office Supplies,Art,Staples in misc. colors
1096,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books
1097,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888
1098,FUR-FU-10004091,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Black"
1099,OFF-PA-10002262,Office Supplies,Paper,Xerox 192
1100,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970
1101,TEC-PH-10004188,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4
1102,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish"
1103,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager
1104,TEC-AC-10002550,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack"
1105,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets
1106,OFF-PA-10003591,Office Supplies,Paper,Southworth 100% Cotton The Best Paper
1107,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind
1108,OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders
1109,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock"
1110,OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes
1111,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers
1112,TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB
1113,OFF-PA-10001583,Office Supplies,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack"
1114,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.
1115,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black"
1116,OFF-AR-10002671,Office Supplies,Art,"Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige"
1117,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs
1118,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670"
1119,TEC-AC-10002600,Technology,Accessories,Belkin QODE FastFit Bluetooth Keyboard
1120,FUR-FU-10003096,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow"
1121,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...
1122,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back
1123,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987
1124,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table"
1125,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables
1126,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders
1127,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair
1128,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors"
1129,TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder
1130,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat
1131,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black"
1132,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins
1133,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset
1134,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub
1135,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts"
1136,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets
1137,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB
1138,OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels
1139,OFF-PA-10001972,Office Supplies,Paper,Xerox 214
1140,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock
1141,OFF-ST-10002562,Office Supplies,Storage,Staple magnet
1142,OFF-ST-10002205,Office Supplies,Storage,File Shuttle I and Handi-File
1143,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock"
1144,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad
1145,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine
1146,TEC-PH-10001644,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic"
1147,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector
1148,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener
1149,OFF-AP-10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags
1150,OFF-AR-10004269,Office Supplies,Art,Newell 31
1151,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11"""
1152,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset
1153,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964
1154,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black"
1155,TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology
1156,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables
1157,OFF-PA-10000528,Office Supplies,Paper,Xerox 1981
1158,TEC-MA-10003183,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner
1159,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders
1160,OFF-LA-10001474,Office Supplies,Labels,Avery 477
1161,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock"
1162,FUR-FU-10003930,Furniture,Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock
1163,OFF-LA-10003720,Office Supplies,Labels,Avery 487
1164,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s
1165,TEC-PH-10000213,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black
1166,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator
1167,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card
1168,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black"
1169,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927
1170,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair
1171,OFF-AP-10002998,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier
1172,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax
1173,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy"
1174,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma
1175,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs
1176,OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner
1177,TEC-PH-10000307,Technology,Phones,Shocksock Galaxy S4 Armband
1178,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest
1179,TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5
1180,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone
1181,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays
1182,FUR-TA-10002645,Furniture,Tables,Hon Rectangular Conference Tables
1183,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System
1184,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back
1185,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream"
1186,TEC-AC-10004859,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack"
1187,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector
1188,OFF-AR-10003394,Office Supplies,Art,Newell 332
1189,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup
1190,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size"
1191,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906
1192,OFF-ST-10004946,Office Supplies,Storage,Desktop 3-Pocket Hot File
1193,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge"
1194,OFF-LA-10000634,Office Supplies,Labels,Avery 509
1195,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders
1196,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock
1197,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs
1198,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System
1199,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray"
1200,TEC-PH-10001051,Technology,Phones,HTC One
1201,OFF-FA-10003485,Office Supplies,Fasteners,Staples
1202,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box
1203,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper
1204,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black"
1205,TEC-CO-10001766,Technology,Copiers,Canon PC940 Copier
1206,OFF-AP-10004136,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector
1207,OFF-PA-10001243,Office Supplies,Paper,Xerox 1983
1208,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard
1209,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone
1210,FUR-FU-10004904,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat"
1211,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving
1212,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear"
1213,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips
1214,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster
1215,TEC-PH-10002085,Technology,Phones,Clarity 53712
1216,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack"
1217,OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper
1218,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series
1219,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving
1220,TEC-AC-10000199,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0
1221,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations
1222,TEC-PH-10002817,Technology,Phones,RCA ViSYS 25425RE1 Corded phone
1223,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite"
1224,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder'
1225,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock"
1226,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine
1227,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case
1228,TEC-MA-10000864,Technology,Machines,Cisco 9971 IP Video Phone Charcoal
1229,OFF-PA-10004405,Office Supplies,Paper,Rediform Voice Mail Log Books
1230,OFF-LA-10003077,Office Supplies,Labels,Avery 500
1231,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959
1232,TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone
1233,TEC-MA-10000488,Technology,Machines,Bady BDG101FRU Card Printer
1234,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies
1235,FUR-FU-10004845,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat"
1236,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers
1237,OFF-AR-10004691,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener
1238,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2"""
1239,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5"""
1240,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991
1241,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases
1242,TEC-PH-10000912,Technology,Phones,Anker 24W Portable Micro USB Car Charger
1243,TEC-AC-10000487,Technology,Accessories,SanDisk Cruzer 4 GB USB Flash Drive
1244,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame
1245,FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame
1246,OFF-PA-10000477,Office Supplies,Paper,Xerox 22
1247,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand
1248,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper
1249,TEC-PH-10002834,Technology,Phones,Google Nexus 5
1250,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh
1251,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty"
1252,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages"
1253,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920
1254,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book"
1255,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box"
1256,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2"""
1257,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive
1258,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum
1259,OFF-AR-10003856,Office Supplies,Art,Newell 344
